Date,Open,High,Low,Close,Adj Close,Volume
2019-04-05,47.5,47.912498474121094,47.13249969482422,47.73749923706055,47.41551208496094,48174400
2019-04-08,47.43000030517578,48.20000076293945,47.1875,47.9474983215332,47.62409591674805,42419200
2019-04-09,47.61000061035156,47.72249984741211,46.88999938964844,47.314998626708984,46.99585723876953,43997200
2019-04-10,47.307498931884766,48.28499984741211,47.26250076293945,48.025001525878906,47.70106887817383,44477200
2019-04-11,48.04999923706055,48.36750030517578,47.38750076293945,47.8849983215332,47.562015533447266,37460000
2019-04-12,48.275001525878906,48.314998626708984,47.415000915527344,47.502498626708984,47.18210220336914,47170800
2019-04-15,47.42499923706055,47.474998474121094,45.775001525878906,46.17499923706055,45.86355209350586,44009200
2019-04-16,46.56999969482422,47.24250030517578,46.2400016784668,47.0525016784668,46.735130310058594,39496400
2019-04-17,47.404998779296875,47.6150016784668,46.59749984741211,46.8224983215332,46.50667953491211,35100400
2019-04-18,46.88999938964844,47.23249816894531,46.29499816894531,46.57500076293945,46.2608528137207,38098800
2019-04-22,46.337501525878906,47.275001525878906,46.02000045776367,47.11750030517578,46.79970169067383,27993600
2019-04-23,47.25,47.98249816894531,47.15250015258789,47.66749954223633,47.345985412597656,34685600
2019-04-24,47.772499084472656,48.20249938964844,47.15999984741211,47.79249954223633,47.47014236450195,31820400
2019-04-25,47.38750076293945,47.61249923706055,45.92499923706055,46.727500915527344,46.41233825683594,49929600
2019-04-26,45.1775016784668,45.22249984741211,43.32500076293945,44.522499084472656,44.222198486328125,86898800
2019-04-29,44.602500915527344,45.11249923706055,43.875,44.83250045776367,44.53010559082031,39192000
2019-04-30,44.50749969482422,45.50749969482422,44.314998626708984,45.25,44.944793701171875,36292000
2019-05-01,45.77750015258789,46.20249938964844,45.1150016784668,45.11750030517578,44.81318664550781,35428000
2019-05-02,45.21500015258789,46.217498779296875,44.779998779296875,45.79750061035156,45.488609313964844,39468400
2019-05-03,45.88249969482422,45.98249816894531,45.13249969482422,45.752498626708984,45.44390869140625,33682400
2019-05-06,43.875,45.084999084472656,43.5,44.962501525878906,44.65923309326172,42217600
2019-05-07,44.474998474121094,44.474998474121094,42.79249954223633,43.27750015258789,42.985599517822266,55522000
2019-05-08,43.0,44.287498474121094,42.880001068115234,43.47999954223633,43.18673324584961,41916800
2019-05-09,42.78499984741211,42.88249969482422,41.349998474121094,42.54750061035156,42.260520935058594,66024800
2019-05-10,42.23749923706055,42.897499084472656,41.0,42.20500183105469,41.92033386230469,56950000
2019-05-13,40.875,41.10749816894531,39.45249938964844,39.61249923706055,39.345314025878906,65691200
2019-05-14,40.01250076293945,40.8650016784668,39.622501373291016,40.5099983215332,40.23676300048828,52488000
2019-05-15,39.95000076293945,40.26250076293945,39.352500915527344,39.89500045776367,39.62591552734375,50232000
2019-05-16,39.84000015258789,40.477500915527344,39.412498474121094,40.04750061035156,39.777381896972656,78108800
2019-05-17,39.625,40.9275016784668,38.73500061035156,39.13249969482422,38.868553161621094,102206800
2019-05-20,38.13750076293945,38.692501068115234,37.6875,37.9375,37.68160629272461,57206400
2019-05-21,38.54999923706055,38.92499923706055,38.15999984741211,38.76499938964844,38.50353240966797,36184800
2019-05-22,38.375,38.63750076293945,37.939998626708984,38.04999923706055,37.79336166381836,32586800
2019-05-23,37.42250061035156,37.42250061035156,36.227500915527344,36.83000183105469,36.581581115722656,59184400
2019-05-24,37.02000045776367,37.375,36.220001220703125,36.287498474121094,36.04273986816406,35758400
2019-05-28,36.46500015258789,36.79499816894531,35.8125,35.83250045776367,35.590816497802734,42835600
2019-05-29,35.352500915527344,35.70500183105469,34.73500061035156,35.084999084472656,34.84836196899414,55980000
2019-05-30,35.07749938964844,35.4375,34.39250183105469,34.77750015258789,34.58235549926758,39430000
2019-05-31,34.28499984741211,34.962501525878906,33.84749984741211,33.8650016784668,33.674983978271484,38972000
2019-06-03,33.977500915527344,34.36750030517578,33.150001525878906,33.44499969482422,33.25732421875,47864400
2019-06-04,34.09000015258789,35.8025016784668,33.86750030517578,35.75,35.54939651489258,64183600
2019-06-05,36.49250030517578,36.54750061035156,34.95500183105469,35.31999969482422,35.1218147277832,51161600
2019-06-06,35.36249923706055,36.192501068115234,35.337501525878906,35.94499969482422,35.743309020996094,40814000
2019-06-07,36.005001068115234,36.720001220703125,35.8125,36.375,36.1708869934082,34885600
2019-06-10,36.939998626708984,37.79750061035156,36.939998626708984,37.10749816894531,36.8992805480957,40278000
2019-06-11,37.709999084472656,38.09000015258789,37.290000915527344,37.6875,37.47602462768555,38387200
2019-06-12,37.25,37.3125,36.397499084472656,36.54999923706055,36.34490966796875,35889200
2019-06-13,36.772499084472656,37.25,36.595001220703125,37.064998626708984,36.85701370239258,30808000
2019-06-14,36.127498626708984,36.372501373291016,35.709999084472656,36.15999984741211,35.957096099853516,39442800
2019-06-17,36.14250183105469,36.630001068115234,35.912498474121094,36.25749969482422,36.05405044555664,27604000
2019-06-18,36.875,38.77750015258789,36.76499938964844,38.220001220703125,38.00553894042969,58192000
2019-06-19,38.57500076293945,38.689998626708984,38.01750183105469,38.279998779296875,38.06520462036133,33164400
2019-06-20,39.192501068115234,39.33250045776367,38.380001068115234,38.525001525878906,38.308834075927734,35016800
2019-06-21,38.375,38.869998931884766,37.875,37.939998626708984,37.72711181640625,43442800
2019-06-24,38.154998779296875,38.462501525878906,37.68000030517578,38.165000915527344,37.95084762573242,28294800
2019-06-25,38.21500015258789,38.970001220703125,37.842498779296875,37.869998931884766,37.65750503540039,31186800
2019-06-26,39.15250015258789,40.43000030517578,39.022499084472656,39.814998626708984,39.591590881347656,58407200
2019-06-27,40.6775016784668,41.0,40.314998626708984,40.807498931884766,40.57851028442383,44544000
2019-06-28,41.25,41.342498779296875,40.587501525878906,41.057498931884766,40.82711410522461,39766800
2019-07-01,43.14250183105469,43.48749923706055,41.165000915527344,41.54249954223633,41.30940246582031,70975600
2019-07-02,41.375,41.587501525878906,40.42499923706055,40.557498931884766,40.32991409301758,40022800
2019-07-03,40.79249954223633,40.849998474121094,40.084999084472656,40.6875,40.45919418334961,24663600
2019-07-05,40.099998474121094,40.14500045776367,39.41999816894531,40.057498931884766,39.83272933959961,39655200
2019-07-08,39.45750045776367,39.647499084472656,39.0,39.3025016784668,39.081966400146484,32978800
2019-07-09,38.877498626708984,39.61000061035156,38.75,39.32749938964844,39.10682678222656,34286000
2019-07-10,39.76499938964844,40.592498779296875,39.625,40.01499938964844,39.790462493896484,45207600
2019-07-11,40.75,41.97999954223633,40.375,41.56999969482422,41.33675003051758,68256000
2019-07-12,41.849998474121094,42.61750030517578,41.849998474121094,41.90250015258789,41.66737365722656,50639200
2019-07-15,42.1150016784668,42.27750015258789,41.532501220703125,41.817501068115234,41.582855224609375,28984000
2019-07-16,41.66749954223633,42.04249954223633,41.209999084472656,41.77000045776367,41.53562545776367,34144400
2019-07-17,41.787498474121094,42.497501373291016,41.49250030517578,42.4275016784668,42.18943786621094,34820400
2019-07-18,42.532501220703125,43.1775016784668,41.962501525878906,42.54499816894531,42.3062744140625,44219200
2019-07-19,42.93000030517578,42.994998931884766,42.04999923706055,42.11000061035156,41.87371826171875,34489600
2019-07-22,42.32500076293945,42.959999084472656,42.25,42.83000183105469,42.589683532714844,31594000
2019-07-23,43.224998474121094,43.935001373291016,43.067501068115234,43.915000915527344,43.66858673095703,42817600
2019-07-24,44.349998474121094,44.72249984741211,43.584999084472656,44.665000915527344,44.41437530517578,36623600
2019-07-25,44.247501373291016,44.375,43.11000061035156,43.345001220703125,43.101783752441406,39270000
2019-07-26,43.61750030517578,44.23749923706055,43.61750030517578,43.76750183105469,43.52192306518555,27416000
2019-07-29,43.69499969482422,43.86750030517578,42.817501068115234,43.70500183105469,43.45976638793945,24816000
2019-07-30,43.23749923706055,43.98500061035156,43.092498779296875,43.86249923706055,43.61637496948242,19777200
2019-07-31,43.54499816894531,43.55500030517578,41.755001068115234,42.18000030517578,41.94331741333008,35941600
2019-08-01,42.28499984741211,43.19499969482422,40.70500183105469,41.22999954223633,40.99864196777344,42121200
2019-08-02,40.29750061035156,40.994998931884766,39.81999969482422,40.29750061035156,40.071388244628906,42834800
2019-08-05,38.45000076293945,38.462501525878906,37.224998474121094,37.6974983215332,37.4859733581543,58915600
2019-08-06,38.45000076293945,38.907501220703125,37.60749816894531,38.087501525878906,37.87378692626953,36127200
2019-08-07,37.474998474121094,38.592498779296875,37.29999923706055,38.47249984741211,38.256629943847656,37256000
2019-08-08,39.0525016784668,39.57749938964844,38.474998474121094,39.564998626708984,39.342987060546875,30930000
2019-08-09,39.15250015258789,39.1875,38.037498474121094,38.54499816894531,38.32872009277344,34181600
2019-08-12,38.02000045776367,38.54499816894531,37.64250183105469,37.86249923706055,37.65005111694336,27920000
2019-08-13,37.84749984741211,39.474998474121094,37.45500183105469,39.01250076293945,38.793601989746094,35195600
2019-08-14,38.125,38.23749923706055,37.07749938964844,37.51750183105469,37.30698776245117,41988000
2019-08-15,37.70750045776367,37.907501220703125,36.84749984741211,37.192501068115234,36.98379898071289,47720000
2019-08-16,39.837501525878906,40.3849983215332,39.220001220703125,39.88999938964844,39.666168212890625,100796000
2019-08-19,41.029998779296875,42.85499954223633,40.86750030517578,42.69499969482422,42.4554328918457,81511200
2019-08-20,42.63999938964844,42.64500045776367,41.755001068115234,41.967498779296875,41.73200225830078,46318800
2019-08-21,42.63249969482422,43.36249923706055,42.415000915527344,42.807498931884766,42.567298889160156,42724400
2019-08-22,42.904998779296875,43.33250045776367,42.474998474121094,42.869998931884766,42.62944793701172,30348800
2019-08-23,42.099998474121094,42.647499084472656,40.40999984741211,40.61000061035156,40.38212966918945,56805600
2019-08-26,41.40250015258789,41.64500045776367,40.977500915527344,41.36249923706055,41.130401611328125,31820800
2019-08-27,41.747501373291016,41.775001525878906,40.154998779296875,40.45000076293945,40.22303009033203,29096800
2019-08-28,40.14500045776367,40.834999084472656,39.75,40.30500030517578,40.11851501464844,25561200
2019-08-29,41.224998474121094,42.07500076293945,41.189998626708984,41.75,41.55683135986328,35797600
2019-08-30,42.21500015258789,42.71500015258789,41.69499969482422,41.877498626708984,41.68373489379883,29061600
2019-09-03,41.14500045776367,41.477500915527344,40.8125,41.04249954223633,40.852603912353516,29614000
2019-09-04,41.65250015258789,42.26499938964844,41.65250015258789,42.189998626708984,41.99479675292969,22772800
2019-09-05,43.217498779296875,44.997501373291016,43.20000076293945,44.935001373291016,44.727088928222656,69567600
2019-09-06,44.70000076293945,45.272499084472656,44.279998779296875,44.662498474121094,44.45584487915039,37697600
2019-09-09,44.974998474121094,45.994998931884766,44.959999084472656,45.125,44.91621780395508,41752400
2019-09-10,44.79499816894531,46.0625,44.6974983215332,45.79499816894531,45.58311462402344,35281200
2019-09-11,45.942501068115234,46.567501068115234,45.650001525878906,46.08250045776367,45.86928939819336,36151200
2019-09-12,46.54999923706055,47.099998474121094,45.98749923706055,46.067501068115234,45.854347229003906,32784000
2019-09-13,45.397499084472656,45.77000045776367,45.04499816894531,45.48500061035156,45.27455139160156,32459200
2019-09-16,44.72999954223633,45.400001525878906,44.625,45.0525016784668,44.84404754638672,23183200
2019-09-17,45.119998931884766,45.310001373291016,44.65250015258789,45.26750183105469,45.05805206298828,22304800
2019-09-18,45.1974983215332,45.35499954223633,44.125,44.994998931884766,44.78681564331055,25815200
2019-09-19,45.05500030517578,45.2400016784668,44.127498626708984,44.23500061035156,44.03033447265625,24547600
2019-09-20,44.224998474121094,44.462501525878906,43.06999969482422,43.17250061035156,42.97275161743164,35024400
2019-09-23,43.17499923706055,44.16749954223633,43.13750076293945,43.709999084472656,43.50776290893555,24971200
2019-09-24,44.025001525878906,44.3224983215332,42.775001525878906,43.13249969482422,42.93293762207031,31726800
2019-09-25,43.127498626708984,44.755001068115234,42.6775016784668,44.557498931884766,44.35133743286133,30843200
2019-09-26,44.459999084472656,44.54750061035156,43.8224983215332,44.334999084472656,44.1298713684082,23456400
2019-09-27,43.915000915527344,44.42499923706055,42.33000183105469,42.939998626708984,42.7413215637207,36205600
2019-09-30,43.20000076293945,43.619998931884766,42.8849983215332,43.51750183105469,43.316158294677734,18618400
2019-10-01,43.75,45.25,43.45249938964844,43.5,43.298728942871094,36600800
2019-10-02,43.279998779296875,43.400001525878906,42.532501220703125,43.2599983215332,43.059844970703125,29337200
2019-10-03,43.30500030517578,45.38999938964844,43.0,45.32749938964844,45.117774963378906,45058800
2019-10-04,45.349998474121094,45.787498474121094,44.69499969482422,45.49250030517578,45.28201675415039,26552400
2019-10-07,46.14500045776367,47.084999084472656,46.057498931884766,46.08250045776367,45.86928939819336,48098400
2019-10-08,45.15999984741211,45.15999984741211,44.125,44.307498931884766,44.10248947143555,44443600
2019-10-09,45.08000183105469,45.67499923706055,44.790000915527344,45.1775016784668,44.96847152709961,29241200
2019-10-10,45.154998779296875,46.27000045776367,45.102500915527344,45.75749969482422,45.54578399658203,30912400
2019-10-11,46.602500915527344,47.334999084472656,46.412498474121094,46.497501373291016,46.28236389160156,44640400
2019-10-14,46.40999984741211,46.842498779296875,46.09749984741211,46.63249969482422,46.41673278808594,20004000
2019-10-15,47.540000915527344,49.8224983215332,47.400001525878906,49.092498779296875,48.86534881591797,66412400
2019-10-16,48.75,49.80500030517578,48.4375,48.5525016784668,48.32785415649414,42894400
2019-10-17,49.0,49.45249938964844,48.025001525878906,48.5724983215332,48.3477668762207,26343600
2019-10-18,48.57749938964844,48.904998779296875,46.875,47.622501373291016,47.40214920043945,30744000
2019-10-21,48.2400016784668,49.13750076293945,48.04999923706055,49.002498626708984,48.77577209472656,26186800
2019-10-22,49.57500076293945,50.63249969482422,48.82500076293945,48.90250015258789,48.676239013671875,32872000
2019-10-23,48.07749938964844,48.915000915527344,47.75749969482422,48.772499084472656,48.54683303833008,27991600
2019-10-24,49.1875,49.5525016784668,48.845001220703125,49.21500015258789,48.98728942871094,23202000
2019-10-25,50.025001525878906,51.345001220703125,49.9474983215332,51.1349983215332,50.898406982421875,42309200
2019-10-28,51.57500076293945,52.224998474121094,51.279998779296875,51.6974983215332,51.45830154418945,33079200
2019-10-29,51.557498931884766,51.622501373291016,50.53499984741211,50.72999954223633,50.495277404785156,21123600
2019-10-30,51.0,51.057498931884766,50.064998626708984,50.75,50.51519012451172,20596000
2019-10-31,50.540000915527344,50.75,49.45249938964844,50.255001068115234,50.02248001098633,20973200
2019-11-01,49.900001525878906,50.97249984741211,49.647499084472656,50.647499084472656,50.41315841674805,28364000
2019-11-04,51.462501525878906,52.75,51.22999954223633,52.625,52.38151550292969,37671600
2019-11-05,52.622501373291016,52.8849983215332,51.91999816894531,52.40250015258789,52.160037994384766,30086800
2019-11-06,52.15999984741211,52.41749954223633,51.02750015258789,51.907501220703125,51.667327880859375,26901200
2019-11-07,52.77750015258789,52.92499923706055,51.6349983215332,52.084999084472656,51.84400939941406,28034000
2019-11-08,51.915000915527344,52.26250076293945,51.537498474121094,51.94499969482422,51.704654693603516,18910000
2019-11-11,51.9375,52.27750015258789,51.06999969482422,52.04499816894531,51.804195404052734,24343600
2019-11-12,52.43000030517578,52.96500015258789,52.07749938964844,52.40250015258789,52.160037994384766,28350400
2019-11-13,52.087501525878906,52.3650016784668,51.474998474121094,52.14250183105469,51.901248931884766,30018800
2019-11-14,52.23249816894531,52.470001220703125,51.630001068115234,52.4474983215332,52.204830169677734,51808000
2019-11-15,52.42499923706055,52.94499969482422,50.15999984741211,51.04750061035156,50.81131362915039,105362800
2019-11-18,50.97249984741211,53.337501525878906,50.942501068115234,53.06999969482422,52.824462890625,57458800
2019-11-19,52.75749969482422,52.994998931884766,51.412498474121094,51.997501373291016,51.75691604614258,41456400
2019-11-20,51.76750183105469,53.63750076293945,51.63999938964844,52.79499816894531,52.55072784423828,47258800
2019-11-21,52.75,53.310001373291016,52.32749938964844,52.54499816894531,52.301876068115234,28838800
2019-11-22,52.772499084472656,53.2400016784668,52.48500061035156,52.72249984741211,52.47856140136719,22410000
2019-11-25,54.0099983215332,55.352500915527344,53.880001068115234,55.3025016784668,55.04662322998047,50647600
2019-11-26,55.125,55.17250061035156,54.185001373291016,54.25,53.998992919921875,38524400
2019-11-27,54.66749954223633,55.01250076293945,54.29499816894531,54.560001373291016,54.34762954711914,21578400
2019-11-29,54.25,54.53499984741211,53.94499969482422,54.185001373291016,53.97409439086914,14155600
2019-12-02,54.1150016784668,54.25,52.15999984741211,52.3125,52.108882904052734,37203600
2019-12-03,50.467498779296875,51.95500183105469,50.092498779296875,51.915000915527344,51.712921142578125,46523200
2019-12-04,52.755001068115234,52.97999954223633,52.067501068115234,52.35499954223633,52.15121078491211,27342400
2019-12-05,52.57500076293945,52.73249816894531,51.877498626708984,52.185001373291016,51.98187255859375,18488400
2019-12-06,52.880001068115234,53.372501373291016,52.779998779296875,53.04249954223633,52.836029052734375,23223600
2019-12-09,52.8125,53.592498779296875,52.724998474121094,53.04249954223633,52.836029052734375,21188000
2019-12-10,53.345001220703125,54.01499938964844,52.814998626708984,53.494998931884766,53.286773681640625,25638800
2019-12-11,53.599998474121094,54.38999938964844,53.57500076293945,54.334999084472656,54.12349319458008,23379600
2019-12-12,54.04499816894531,56.20000076293945,53.95500183105469,56.01750183105469,55.7994499206543,40434800
2019-12-13,56.04750061035156,57.244998931884766,55.45500183105469,55.997501373291016,55.779537200927734,45470400
2019-12-16,56.474998474121094,57.01499938964844,56.192501068115234,56.287498474121094,56.068397521972656,32097600
2019-12-17,56.474998474121094,57.29999923706055,56.380001068115234,57.0724983215332,56.850345611572266,32119600
2019-12-18,57.42250061035156,57.98500061035156,57.337501525878906,57.377498626708984,57.1541633605957,34354800
2019-12-19,57.724998474121094,59.0,57.67499923706055,58.8650016784668,58.6358642578125,44536000
2019-12-20,59.532501220703125,60.09749984741211,59.34000015258789,59.842498779296875,59.609580993652344,60304400
2019-12-23,60.130001068115234,60.45249938964844,59.59749984741211,59.70500183105469,59.47261047363281,35506000
2019-12-24,59.54999923706055,59.82749938964844,59.20500183105469,59.654998779296875,59.422794342041016,13886400
2019-12-26,59.689998626708984,60.08000183105469,59.5,59.79750061035156,59.56474685668945,18285200
2019-12-27,59.95000076293945,60.084999084472656,58.95249938964844,59.217498779296875,58.98699951171875,25464400
2019-12-30,58.997501373291016,59.04999923706055,57.76499938964844,58.08000183105469,57.85392761230469,25805600
2019-12-31,57.724998474121094,58.91999816894531,57.532501220703125,58.82500076293945,58.59602355957031,23100400
2020-01-02,59.6875,59.977500915527344,59.18000030517578,59.977500915527344,59.74404525756836,23753600
2020-01-03,58.775001525878906,59.45750045776367,58.525001525878906,59.01750183105469,58.78778076171875,20538400
2020-01-06,58.08000183105469,59.317501068115234,57.817501068115234,59.26499938964844,59.034305572509766,26263600
2020-01-07,59.54999923706055,60.442501068115234,59.09749984741211,59.98249816894531,59.74901580810547,31485600
2020-01-08,59.939998626708984,60.5099983215332,59.537498474121094,60.095001220703125,59.861087799072266,27710800
2020-01-09,60.962501525878906,61.48249816894531,60.21500015258789,60.755001068115234,60.518516540527344,25511200
2020-01-10,61.83250045776367,62.13750076293945,60.9375,61.08000183105469,60.842254638671875,31629600
2020-01-13,61.915000915527344,63.247501373291016,61.6875,62.994998931884766,62.74979782104492,31984000
2020-01-14,62.564998626708984,62.81999969482422,61.6875,61.81999969482422,61.57936477661133,35908800
2020-01-15,61.9474983215332,62.17250061035156,61.13249969482422,61.39250183105469,61.15353775024414,26310400
2020-01-16,61.93000030517578,62.29249954223633,61.69499969482422,62.23249816894531,61.99026107788086,28419200
2020-01-17,62.42499923706055,62.5,61.842498779296875,62.31999969482422,62.077430725097656,25379200
2020-01-21,61.95249938964844,62.3224983215332,61.64250183105469,61.98500061035156,61.74372482299805,21791600
2020-01-22,62.439998626708984,63.397499084472656,62.25,62.52750015258789,62.28411102294922,23924000
2020-01-23,62.93000030517578,63.29999923706055,62.037498474121094,63.21500015258789,62.96894454956055,24451600
2020-01-24,64.375,64.875,62.07500076293945,62.619998931884766,62.37626266479492,37351200
2020-01-27,59.560001373291016,60.5625,58.057498931884766,60.04999923706055,59.81625747680664,47053600
2020-01-28,60.712501525878906,62.317501068115234,60.1775016784668,61.99250030517578,61.75120544433594,31097600
2020-01-29,61.84749984741211,62.209999084472656,60.98500061035156,61.3849983215332,61.146060943603516,25884800
2020-01-30,60.40250015258789,61.587501525878906,59.849998474121094,61.45249938964844,61.21329879760742,29050400
2020-01-31,60.99250030517578,61.11249923706055,58.6875,59.10749816894531,58.87742614746094,37042000
2020-02-03,58.92499923706055,60.27750015258789,58.86249923706055,60.08250045776367,59.8486328125,25556400
2020-02-04,61.50749969482422,61.974998474121094,61.005001068115234,61.782501220703125,61.542022705078125,27154400
2020-02-05,62.997501373291016,63.099998474121094,61.852500915527344,62.689998626708984,62.445980072021484,20822000
2020-02-06,63.03499984741211,63.5625,62.220001220703125,63.5625,63.315093994140625,21828400
2020-02-07,63.15999984741211,63.38249969482422,62.64250183105469,62.897499084472656,62.652671813964844,18975200
2020-02-10,63.125,65.75,63.07500076293945,65.74250030517578,65.4865951538086,52960800
2020-02-11,66.83000183105469,68.125,66.2074966430664,66.97250366210938,66.71182250976562,63855600
2020-02-12,67.50250244140625,68.19999694824219,67.11250305175781,68.13500213623047,67.86978149414062,37464400
2020-02-13,67.55249786376953,68.37000274658203,67.27749633789062,67.69499969482422,67.43150329589844,52801600
2020-02-14,71.81500244140625,73.74250030517578,71.5,72.44750213623047,72.1655044555664,104192400
2020-02-18,71.41000366210938,74.32749938964844,71.21499633789062,74.14250183105469,73.85391998291016,62016400
2020-02-19,75.37249755859375,78.85250091552734,75.37249755859375,78.67500305175781,78.3687515258789,69433200
2020-02-20,78.19249725341797,79.08000183105469,74.0875015258789,77.17500305175781,76.87461853027344,81005200
2020-02-21,76.04750061035156,76.30000305175781,72.66500091552734,73.51750183105469,73.23133850097656,76818000
2020-02-24,67.54750061035156,70.46749877929688,67.0,68.31999969482422,68.05406188964844,85691600
2020-02-25,69.07499694824219,69.69750213623047,64.48999786376953,65.51249694824219,65.25747680664062,105549600
2020-02-26,65.51499938964844,68.86250305175781,65.5,66.9124984741211,66.65203094482422,74773200
2020-02-27,63.724998474121094,66.75,62.22249984741211,63.150001525878906,62.94182586669922,90641600
2020-02-28,60.6150016784668,68.11499786376953,60.4474983215332,67.51750183105469,67.29491424560547,113325200
2020-03-02,69.2249984741211,69.39749908447266,65.25,69.10749816894531,68.87967681884766,89074400
2020-03-03,69.6675033569336,70.26750183105469,65.61499786376953,66.47250366210938,66.25336456298828,65279200
2020-03-04,67.55000305175781,71.22250366210938,66.80000305175781,71.12750244140625,70.89302825927734,59740800
2020-03-05,69.125,70.80000305175781,67.875,68.32250213623047,68.09727478027344,54032800
2020-03-06,66.5199966430664,67.09750366210938,64.5,66.51000213623047,66.29073333740234,51541200
2020-03-09,59.974998474121094,64.8499984741211,59.54499816894531,61.36000061035156,61.15773010253906,61416000
