Date,Open,High,Low,Close,Adj Close,Volume
2023-09-14,56.099998474121094,66.27999877929688,55.540000915527344,63.59000015258789,63.59000015258789,130534500
2023-09-15,68.62999725341797,69.0,60.75,60.75,60.75,74568900
2023-09-18,57.95000076293945,58.74100112915039,55.02000045776367,58.0,58.0,34571900
2023-09-19,56.25,56.779998779296875,53.880001068115234,55.16999816894531,55.16999816894531,18308600
2023-09-20,55.16999816894531,55.400001525878906,51.52000045776367,52.90999984741211,52.90999984741211,16369500
2023-09-21,51.779998779296875,52.79999923706055,49.849998474121094,52.15999984741211,52.15999984741211,14980700
2023-09-22,52.900001525878906,52.900001525878906,50.35499954223633,51.31999969482422,51.31999969482422,8430200
2023-09-25,51.119998931884766,54.5,50.02000045776367,54.439998626708984,54.439998626708984,12896500
2023-09-26,53.93000030517578,54.529998779296875,52.70000076293945,53.52000045776367,53.52000045776367,6283500
2023-09-27,54.400001525878906,54.40999984741211,51.78900146484375,52.9900016784668,52.9900016784668,6866700
2023-09-28,53.5,56.5,52.86000061035156,55.4900016784668,55.4900016784668,8765800
2023-09-29,56.209999084472656,56.790000915527344,53.08000183105469,53.52000045776367,53.52000045776367,7797500
2023-10-02,53.474998474121094,54.189998626708984,51.90999984741211,52.2599983215332,52.2599983215332,8857100
2023-10-03,51.959999084472656,52.23500061035156,50.79999923706055,51.56999969482422,51.56999969482422,4687700
2023-10-04,51.970001220703125,53.810001373291016,51.310001373291016,53.459999084472656,53.459999084472656,6206500
2023-10-05,53.900001525878906,53.900001525878906,52.09000015258789,52.5099983215332,52.5099983215332,2984400
2023-10-06,52.720001220703125,54.209999084472656,51.54999923706055,54.08000183105469,54.08000183105469,4004900
2023-10-09,54.31999969482422,55.79999923706055,53.369998931884766,54.25,54.25,7197700
2023-10-10,55.2400016784668,55.86000061035156,54.20000076293945,55.709999084472656,55.709999084472656,5138100
2023-10-11,56.16999816894531,56.33000183105469,54.380001068115234,54.68000030517578,54.68000030517578,4454700
2023-10-12,54.75,54.75,51.40999984741211,51.849998474121094,51.849998474121094,7323100
2023-10-13,52.5,52.560001373291016,50.0,50.779998779296875,50.779998779296875,6454600
2023-10-16,51.040000915527344,52.349998474121094,51.040000915527344,52.09000015258789,52.09000015258789,3316800
2023-10-17,51.0,52.7599983215332,50.650001525878906,52.290000915527344,52.290000915527344,2549700
2023-10-18,52.279998779296875,52.70000076293945,51.275001525878906,51.900001525878906,51.900001525878906,2268900
2023-10-19,52.0,52.70000076293945,49.529998779296875,49.7400016784668,49.7400016784668,4553400
2023-10-20,49.7400016784668,49.7400016784668,46.5,47.869998931884766,47.869998931884766,8079700
2023-10-23,47.220001220703125,51.880001068115234,46.5,50.209999084472656,50.209999084472656,9979300
2023-10-24,52.0,52.891998291015625,51.04999923706055,52.369998931884766,52.369998931884766,7211700
2023-10-25,52.70000076293945,52.790000915527344,49.310001373291016,49.439998626708984,49.439998626708984,4518800
2023-10-26,50.060001373291016,51.11000061035156,49.5,50.16999816894531,50.16999816894531,3555300
2023-10-27,51.2599983215332,51.33000183105469,48.810001373291016,49.09000015258789,49.09000015258789,2611300
2023-10-30,49.5099983215332,49.900001525878906,47.279998779296875,47.900001525878906,47.900001525878906,3677700
2023-10-31,47.900001525878906,49.65999984741211,47.119998931884766,49.290000915527344,49.290000915527344,3248700
2023-11-01,49.61000061035156,50.52000045776367,48.29999923706055,50.52000045776367,50.52000045776367,3066400
2023-11-02,51.400001525878906,53.560001373291016,51.29999923706055,52.81999969482422,52.81999969482422,4752700
2023-11-03,52.81999969482422,53.86000061035156,52.25,53.4900016784668,53.4900016784668,2538300
2023-11-06,53.97999954223633,54.459999084472656,52.52000045776367,53.099998474121094,53.099998474121094,2328300
2023-11-07,53.45000076293945,56.099998474121094,53.2599983215332,55.27000045776367,55.27000045776367,4534200
2023-11-08,55.27000045776367,55.560001373291016,53.38999938964844,54.400001525878906,54.400001525878906,6128200
2023-11-09,51.0,52.04999923706055,49.81999969482422,51.58000183105469,51.58000183105469,15354500
2023-11-10,52.0,52.5,51.0099983215332,52.27000045776367,52.27000045776367,5796700
2023-11-13,52.20000076293945,52.5,50.56999969482422,51.689998626708984,51.689998626708984,4525000
2023-11-14,53.0,53.5,52.279998779296875,53.43000030517578,53.43000030517578,3541300
2023-11-15,54.400001525878906,56.029998779296875,54.08000183105469,55.43000030517578,55.43000030517578,5821800
2023-11-16,55.5099983215332,55.68000030517578,53.470001220703125,54.22999954223633,54.22999954223633,3291400
2023-11-17,55.11000061035156,55.7400016784668,54.2599983215332,54.9900016784668,54.9900016784668,3441900
2023-11-20,55.349998474121094,59.2400016784668,55.27000045776367,58.68000030517578,58.68000030517578,7791000
2023-11-21,58.0,58.900001525878906,56.43000030517578,58.65999984741211,58.65999984741211,5615400
2023-11-22,59.0,64.91999816894531,59.0,61.7599983215332,61.7599983215332,15090000
2023-11-24,61.5,64.19999694824219,61.40999984741211,63.880001068115234,63.880001068115234,6004900
2023-11-27,63.04999923706055,63.689998626708984,60.9900016784668,61.0,61.0,6681900
